date,capital,position,position_value,total_assets,signal,strategy,dataset
2016-04-19,98808.34534432107,0,0.0,98808.34534432107,sell,MA Cross,train
2016-04-20,98808.34534432107,0,0.0,98808.34534432107,sell,MA Cross,train
2016-04-21,98808.34534432107,0,0.0,98808.34534432107,sell,MA Cross,train
2016-04-22,98808.34534432107,0,0.0,98808.34534432107,sell,MA Cross,train
2016-04-25,98808.34534432107,0,0.0,98808.34534432107,sell,MA Cross,train
2016-04-26,88927.99295847997,3411,9880.3523858411,98808.34534432107,buy,MA Cross,train
2016-04-27,88927.99295847997,3411,9967.619701096986,98895.61265957696,buy,MA Cross,train
2016-04-28,88927.99295847997,3411,10142.056122818049,99070.04908129801,buy,MA Cross,train
2016-04-29,88927.99295847997,3411,10143.67628592622,99071.66924440619,buy,MA Cross,train
2016-05-02,88927.99295847997,3411,10261.134785966959,99189.12774444693,buy,MA Cross,train
2016-05-03,88927.99295847997,3411,10420.347330724442,99348.34028920441,buy,MA Cross,train
2016-05-04,88927.99295847997,3411,10227.429243824181,99155.42220230415,buy,MA Cross,train
2016-05-05,88927.99295847997,3411,10217.470897148674,99145.46385562864,buy,MA Cross,train
2016-05-06,88927.99295847997,3411,10082.254380555007,99010.24733903498,buy,MA Cross,train
2016-05-09,88927.99295847997,3411,10252.980586724878,99180.97354520485,buy,MA Cross,train
2016-05-10,88927.99295847997,3411,10253.74785905602,99181.74081753599,buy,MA Cross,train
2016-05-11,88927.99295847997,3411,10290.273353690087,99218.26631217006,buy,MA Cross,train
2016-05-12,88927.99295847997,3411,10211.60974610949,99139.60270458946,buy,MA Cross,train
2016-05-13,88927.99295847997,3411,9965.789672684525,98893.78263116449,buy,MA Cross,train
2016-05-16,88927.99295847997,3411,10144.251456357064,99072.24441483703,buy,MA Cross,train
2016-05-17,88927.99295847997,3411,10075.525609846742,99003.5185683267,buy,MA Cross,train
2016-05-18,88927.99295847997,3411,10240.863084089906,99168.85604256988,buy,MA Cross,train
2016-05-19,99066.42159856197,0,0.0,99066.42159856197,sell,MA Cross,train
2016-05-20,99066.42159856197,0,0.0,99066.42159856197,sell,MA Cross,train
2016-05-23,89162.16702850143,3263,9904.254570060546,99066.42159856197,buy,MA Cross,train
2016-05-24,89162.16702850143,3263,9962.85803729164,99125.02506579307,buy,MA Cross,train
2016-05-25,89162.16702850143,3263,10019.33936389099,99181.50639239242,buy,MA Cross,train
2016-05-26,89162.16702850143,3263,9693.572419478069,98855.73944797949,buy,MA Cross,train
2016-05-27,98600.76619928781,0,0.0,98600.76619928781,sell,MA Cross,train
2016-05-30,98600.76619928781,0,0.0,98600.76619928781,sell,MA Cross,train
2016-05-31,98600.76619928781,0,0.0,98600.76619928781,sell,MA Cross,train
2016-06-01,98600.76619928781,0,0.0,98600.76619928781,sell,MA Cross,train
2016-06-02,98600.76619928781,0,0.0,98600.76619928781,sell,MA Cross,train
2016-06-03,98600.76619928781,0,0.0,98600.76619928781,sell,MA Cross,train
2016-06-06,98600.76619928781,0,0.0,98600.76619928781,sell,MA Cross,train
2016-06-07,98600.76619928781,0,0.0,98600.76619928781,sell,MA Cross,train
2016-06-08,88740.81895935086,3264,9859.947239936952,98600.76619928781,buy,MA Cross,train
2016-06-09,88740.81895935086,3264,9805.444635198419,98546.26359454928,buy,MA Cross,train
2016-06-10,88740.81895935086,3264,9719.419637578421,98460.23859692928,buy,MA Cross,train
2016-06-13,88740.81895935086,3264,9851.52259973385,98592.34155908471,buy,MA Cross,train
2016-06-14,88740.81895935086,3264,9952.531001179803,98693.34996053066,buy,MA Cross,train
2016-06-15,88740.81895935086,3264,10060.306550357362,98801.12550970822,buy,MA Cross,train
2016-06-16,88740.81895935086,3264,10038.657497091855,98779.47645644272,buy,MA Cross,train
2016-06-17,88740.81895935086,3264,10083.21428796472,98824.03324731557,buy,MA Cross,train
2016-06-20,88740.81895935086,3264,9944.405691732132,98685.22465108299,buy,MA Cross,train
2016-06-21,88740.81895935086,3264,9979.90114921264,98720.7201085635,buy,MA Cross,train
2016-06-22,88740.81895935086,3264,10217.299793682078,98958.11875303293,buy,MA Cross,train
2016-06-23,88740.81895935086,3264,10053.106448070634,98793.92540742148,buy,MA Cross,train
2016-06-24,88740.81895935086,3264,10179.865069570416,98920.68402892127,buy,MA Cross,train
2016-06-27,88740.81895935086,3264,10218.996662407322,98959.81562175819,buy,MA Cross,train
2016-06-28,88740.81895935086,3264,10245.808543065985,98986.62750241684,buy,MA Cross,train
2016-06-29,88740.81895935086,3264,10243.748287140806,98984.56724649167,buy,MA Cross,train
2016-06-30,88740.81895935086,3264,10178.941973925905,98919.76093327676,buy,MA Cross,train
2016-07-01,88740.81895935086,3264,10144.556495865814,98885.37545521668,buy,MA Cross,train
2016-07-04,88740.81895935086,3264,10249.03735272002,98989.85631207089,buy,MA Cross,train
2016-07-05,88740.81895935086,3264,10077.046439495356,98817.86539884622,buy,MA Cross,train
2016-07-06,88740.81895935086,3264,9955.137829276611,98695.95678862747,buy,MA Cross,train
2016-07-07,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-08,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-11,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-12,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-13,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-14,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-15,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-18,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-19,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-20,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-21,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-22,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-25,98631.6434741075,0,0.0,98631.6434741075,sell,MA Cross,train
2016-07-26,88771.20990980747,3158,9860.433564300043,98631.6434741075,buy,MA Cross,train
2016-07-27,88771.20990980747,3158,9671.790184423558,98443.00009423103,buy,MA Cross,train
2016-07-28,98186.61787689662,0,0.0,98186.61787689662,sell,MA Cross,train
2016-07-29,88369.45322621072,3229,9817.164650685892,98186.61787689662,buy,MA Cross,train
2016-08-01,97830.628813581,0,0.0,97830.628813581,sell,MA Cross,train
2016-08-02,97830.628813581,0,0.0,97830.628813581,sell,MA Cross,train
2016-08-03,97830.628813581,0,0.0,97830.628813581,sell,MA Cross,train
2016-08-04,97830.628813581,0,0.0,97830.628813581,sell,MA Cross,train
2016-08-05,97830.628813581,0,0.0,97830.628813581,sell,MA Cross,train
2016-08-08,97830.628813581,0,0.0,97830.628813581,sell,MA Cross,train
2016-08-09,97830.628813581,0,0.0,97830.628813581,sell,MA Cross,train
2016-08-10,88049.95377369037,3075,9780.675039890628,97830.628813581,buy,MA Cross,train
2016-08-11,88049.95377369037,3075,9841.79282148083,97891.74659517121,buy,MA Cross,train
2016-08-12,88049.95377369037,3075,9846.862992005581,97896.81676569596,buy,MA Cross,train
2016-08-15,88049.95377369037,3075,9727.484442028377,97777.43821571875,buy,MA Cross,train
2016-08-16,88049.95377369037,3075,9949.036454471665,97998.99022816203,buy,MA Cross,train
2016-08-17,88049.95377369037,3075,9719.885574154896,97769.83934784526,buy,MA Cross,train
2016-08-18,88049.95377369037,3075,9701.954847221747,97751.90862091212,buy,MA Cross,train
2016-08-19,88049.95377369037,3075,9871.865388503813,97921.81916219418,buy,MA Cross,train
2016-08-22,88049.95377369037,3075,10174.181978692493,98224.13575238286,buy,MA Cross,train
2016-08-23,88049.95377369037,3075,10325.35055030463,98375.304323995,buy,MA Cross,train
2016-08-24,88049.95377369037,3075,10143.6799402171,98193.63371390747,buy,MA Cross,train
2016-08-25,88049.95377369037,3075,10372.758288769159,98422.71206245953,buy,MA Cross,train
2016-08-26,88049.95377369037,3075,10199.959951543084,98249.91372523346,buy,MA Cross,train
2016-08-29,88049.95377369037,3075,10151.91894468015,98201.87271837052,buy,MA Cross,train
2016-08-30,88049.95377369037,3075,10345.09000849686,98395.04378218723,buy,MA Cross,train
2016-08-31,88049.95377369037,3075,9965.38619887931,98015.33997256968,buy,MA Cross,train
2016-09-01,88049.95377369037,3075,10002.594976939397,98052.54875062976,buy,MA Cross,train
2016-09-02,88049.95377369037,3075,10017.267814463221,98067.2215881536,buy,MA Cross,train
2016-09-05,88049.95377369037,3075,10148.381979877493,98198.33575356787,buy,MA Cross,train
2016-09-06,88049.95377369037,3075,10043.74562387102,98093.69939756139,buy,MA Cross,train
2016-09-07,97910.75260198352,0,0.0,97910.75260198352,sell,MA Cross,train
2016-09-08,97910.75260198352,0,0.0,97910.75260198352,sell,MA Cross,train
2016-09-09,97910.75260198352,0,0.0,97910.75260198352,sell,MA Cross,train
2016-09-12,97910.75260198352,0,0.0,97910.75260198352,sell,MA Cross,train
2016-09-13,97910.75260198352,0,0.0,97910.75260198352,sell,MA Cross,train
2016-09-14,97910.75260198352,0,0.0,97910.75260198352,sell,MA Cross,train
2016-09-15,97910.75260198352,0,0.0,97910.75260198352,sell,MA Cross,train
2016-09-16,97910.75260198352,0,0.0,97910.75260198352,sell,MA Cross,train
2016-09-19,88120.8247561622,2879,9789.927845821327,97910.75260198352,buy,MA Cross,train
2016-09-20,88120.8247561622,2879,9712.711705316495,97833.5364614787,buy,MA Cross,train
2016-09-21,88120.8247561622,2879,9612.660960611689,97733.48571677388,buy,MA Cross,train
2016-09-22,88120.8247561622,2879,9608.165645871022,97728.99040203322,buy,MA Cross,train
2016-09-23,97590.73488515978,0,0.0,97590.73488515978,sell,MA Cross,train
2016-09-26,87831.92202206244,2916,9758.812863097335,97590.73488515978,buy,MA Cross,train
2016-09-27,87831.92202206244,2916,9977.042891197258,97808.9649132597,buy,MA Cross,train
2016-09-28,87831.92202206244,2916,9774.93843803821,97606.86046010065,buy,MA Cross,train
2016-09-29,87831.92202206244,2916,9956.264798353035,97788.18682041547,buy,MA Cross,train
2016-09-30,87831.92202206244,2916,9898.724727857527,97730.64674991996,buy,MA Cross,train
2016-10-03,87831.92202206244,2916,9952.454386603684,97784.37640866612,buy,MA Cross,train
2016-10-04,87831.92202206244,2916,10229.49025779717,98061.4122798596,buy,MA Cross,train
2016-10-05,87831.92202206244,2916,9937.651098053151,97769.57312011559,buy,MA Cross,train
2016-10-06,87831.92202206244,2916,9608.659687309344,97440.58170937179,buy,MA Cross,train
2016-10-07,87831.92202206244,2916,9958.711433376326,97790.63345543877,buy,MA Cross,train
2016-10-10,87831.92202206244,2916,9834.64127709587,97666.56329915831,buy,MA Cross,train
2016-10-11,87831.92202206244,2916,9772.15253080341,97604.07455286584,buy,MA Cross,train
2016-10-12,87831.92202206244,2916,10011.393600154288,97843.31562221673,buy,MA Cross,train
2016-10-13,87831.92202206244,2916,10017.278204634813,97849.20022669726,buy,MA Cross,train
2016-10-14,87831.92202206244,2916,9858.18278137571,97690.10480343815,buy,MA Cross,train
2016-10-17,87831.92202206244,2916,9642.000442432278,97473.92246449472,buy,MA Cross,train
2016-10-18,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-19,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-20,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-21,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-24,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-25,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-26,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-27,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-28,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-10-31,97455.12726378336,0,0.0,97455.12726378336,sell,MA Cross,train
2016-11-01,87710.21633502425,2922,9744.910928759105,97455.12726378336,buy,MA Cross,train
2016-11-02,87710.21633502425,2922,9851.85687555961,97562.07321058385,buy,MA Cross,train
2016-11-03,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-04,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-07,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-08,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-09,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-10,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-11,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-14,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-15,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-16,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-17,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-18,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-21,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-22,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-23,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-24,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-25,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-28,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-29,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-11-30,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-01,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-02,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-05,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-06,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-07,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-08,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-09,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-12,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-13,97275.31837568046,0,0.0,97275.31837568046,sell,MA Cross,train
2016-12-14,87550.07322759945,3259,9725.24514808101,97275.31837568046,buy,MA Cross,train
2016-12-15,87550.07322759945,3259,9806.102403684783,97356.17563128423,buy,MA Cross,train
2016-12-16,87550.07322759945,3259,9886.471056905795,97436.54428450525,buy,MA Cross,train
2016-12-19,87550.07322759945,3259,9994.486481632894,97544.55970923234,buy,MA Cross,train
2016-12-20,87550.07322759945,3259,10027.85125754334,97577.9244851428,buy,MA Cross,train
2016-12-21,87550.07322759945,3259,10195.26963268752,97745.34286028697,buy,MA Cross,train
2016-12-22,87550.07322759945,3259,10336.585029172582,97886.65825677203,buy,MA Cross,train
2016-12-23,87550.07322759945,3259,10370.744810549511,97920.81803814897,buy,MA Cross,train
2016-12-26,87550.07322759945,3259,10433.89334717277,97983.96657477222,buy,MA Cross,train
2016-12-27,87550.07322759945,3259,10232.138233773223,97782.21146137267,buy,MA Cross,train
2016-12-28,87550.07322759945,3259,9993.342285491313,97543.41551309076,buy,MA Cross,train
2016-12-29,87550.07322759945,3259,9804.173886990411,97354.24711458986,buy,MA Cross,train
2016-12-30,87550.07322759945,3259,9657.320195833901,97207.39342343336,buy,MA Cross,train
2017-01-02,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-03,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-04,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-05,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-06,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-09,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-10,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-11,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-12,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-13,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-16,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-17,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-18,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-19,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-20,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-23,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-24,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-25,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-26,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-27,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-30,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-01-31,97259.76745814044,0,0.0,97259.76745814044,sell,MA Cross,train
2017-02-01,87536.18353116093,3238,9723.583926979514,97259.76745814044,buy,MA Cross,train
2017-02-02,87536.18353116093,3238,9811.803089152863,97347.9866203138,buy,MA Cross,train
2017-02-03,87536.18353116093,3238,10048.733344392518,97584.91687555345,buy,MA Cross,train
2017-02-06,87536.18353116093,3238,10044.208805262704,97580.39233642364,buy,MA Cross,train
2017-02-07,87536.18353116093,3238,10046.709614145399,97582.89314530633,buy,MA Cross,train
2017-02-08,87536.18353116093,3238,10084.840795700002,97621.02432686093,buy,MA Cross,train
2017-02-09,87536.18353116093,3238,10146.85742516809,97683.04095632902,buy,MA Cross,train
2017-02-10,87536.18353116093,3238,9879.786092731036,97415.96962389197,buy,MA Cross,train
2017-02-13,87536.18353116093,3238,9698.33126967161,97234.51480083255,buy,MA Cross,train
2017-02-14,87536.18353116093,3238,9808.03887446484,97344.22240562577,buy,MA Cross,train
2017-02-15,87536.18353116093,3238,9542.130241554498,97078.31377271542,buy,MA Cross,train
2017-02-16,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-02-17,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-02-20,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-02-21,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-02-22,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-02-23,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-02-24,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-02-27,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-02-28,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-03-01,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-03-02,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-03-03,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-03-06,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-03-07,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-03-08,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-03-09,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
2017-03-10,96943.86858353618,0,0.0,96943.86858353618,sell,MA Cross,train
